Data,Hora,umidAmb,tempAmb,tempSubst,tempSolo,umidGas,tempGas,decDeBiogas,volumeTotal
2021-05-05,09:03:07,83.5,19.699999999999999,19.309999999999999,19.559999999999999,84.950000000000003,17.329999999999998,0,0.050000000000000003
2021-05-05,09:12:16,83.099999999999994,20.199999999999999,19.309999999999999,19.559999999999999,84.950000000000003,17.989999999999998,0,0.050000000000000003
2021-05-05,09:21:24,83.200000000000003,20.600000000000001,19.309999999999999,19.559999999999999,85.010000000000005,18.690000000000001,0,0.050000000000000003
2021-05-05,09:49:05,81.599999999999994,21.5,19.25,19.559999999999999,83.980000000000004,19.550000000000001,0,0.050000000000000003
2021-05-05,10:07:21,75.799999999999997,22.800000000000001,19.25,19.559999999999999,84.180000000000007,20.780000000000001,0,0.050000000000000003
2021-05-05,10:16:30,73.799999999999997,23.5,19.25,19.559999999999999,84.060000000000002,21.780000000000001,0,0.050000000000000003
2021-05-05,10:34:46,73.5,23.699999999999999,19.25,19.559999999999999,82.870000000000005,23.390000000000001,0,0.050000000000000003
2021-05-05,10:43:55,73.200000000000003,23.899999999999999,19.190000000000001,19.559999999999999,82.040000000000006,24.170000000000002,0,0.050000000000000003
2021-05-05,10:52:40,72,24.100000000000001,19.25,19.559999999999999,81.230000000000004,24.949999999999999,0,0.050000000000000003
2021-05-05,11:11:20,70.200000000000003,24.5,19.190000000000001,19.559999999999999,80.640000000000001,29.449999999999999,0,0.050000000000000003
2021-05-05,11:20:28,68,25.300000000000001,19.190000000000001,19.559999999999999,75.760000000000005,34.079999999999998,0,0.050000000000000003
2021-05-05,11:47:53,66.900000000000006,25.300000000000001,19.120000000000001,19.559999999999999,60.960000000000001,39.189999999999998,0,0.050000000000000003
2021-05-05,12:06:19,64.299999999999997,26.600000000000001,19.120000000000001,19.559999999999999,98.609999999999999,40.670000000000002,0,0.050000000000000003
2021-05-05,12:15:27,62.799999999999997,27.199999999999999,19.120000000000001,19.559999999999999,53.829999999999998,41.759999999999998,0,0.050000000000000003
2021-05-05,12:24:34,63.200000000000003,27,19.120000000000001,19.559999999999999,51.270000000000003,41.799999999999997,0,0.050000000000000003
2021-05-05,12:35:41,60.600000000000001,27.600000000000001,19.120000000000001,19.559999999999999,49.710000000000001,41.880000000000003,0,0.050000000000000003
2021-05-05,12:53:58,57.299999999999997,27.5,19.120000000000001,19.559999999999999,46.859999999999999,42.43,0,0.050000000000000003
2021-05-05,13:12:14,55.799999999999997,28,19.059999999999999,19.559999999999999,44.240000000000002,42.07,0,0.050000000000000003
2021-05-05,13:21:23,55,28.399999999999999,19.059999999999999,19.559999999999999,44.479999999999997,34.189999999999998,0,0.050000000000000003
2021-05-05,13:57:56,61.399999999999999,27.899999999999999,19.120000000000001,19.559999999999999,43.289999999999999,40.350000000000001,0,0.050000000000000003
2021-05-05,13:58:44,61.799999999999997,27.899999999999999,19.059999999999999,19.559999999999999,43.310000000000002,40.18,0.01,0.059999999999999998
